K,R,RANDOMS,l,B,disjoint,worse,n_pred,approximation
100,25,10,10.0,7.0,1,1,1,0.733090753
100,25,10,10.0,7.0,1,1,2,0.733090753
100,25,10,10.0,7.0,1,1,3,0.733090753
100,25,10,10.0,7.0,1,1,4,0.733090753
100,25,10,10.0,7.0,1,1,5,0.733090753
100,25,10,10.0,7.0,1,1,6,0.733090753
100,25,10,10.0,7.0,1,1,7,0.733090753
100,25,10,10.0,7.0,1,1,8,0.733090753
100,25,10,10.0,7.0,1,1,9,0.733090753
100,25,10,10.0,7.0,1,1,10,0.733090753
100,25,10,10.0,7.0,1,1,11,0.733090753
100,25,10,10.0,7.0,1,1,12,0.733090753
100,25,10,10.0,7.0,1,1,13,0.733090753
100,25,10,10.0,7.0,1,1,14,0.733090753
100,25,10,10.0,7.0,1,1,15,0.733090753
100,25,10,10.0,7.0,1,1,16,0.733090753
100,25,10,10.0,7.0,1,1,17,0.733090753
100,25,10,10.0,7.0,1,1,18,0.733090753
100,25,10,10.0,7.0,1,1,19,0.733090753
100,25,10,10.0,7.0,1,1,20,0.733090753
100,25,10,10.0,7.0,1,1,21,0.733090753
100,25,10,10.0,7.0,1,1,22,0.733090753
100,25,10,10.0,7.0,1,1,23,0.733090753
100,25,10,10.0,7.0,1,1,24,0.733090753
100,25,10,10.0,7.0,1,1,25,0.733090753
