K,R,RANDOMS,l,B,disjoint,worse,n_pred,approximation
100,25,10,10.0,1.0,1,1,4,0.997070312
100,25,10,10.0,1.0,1,1,5,0.99609375
100,25,10,10.0,1.0,1,1,6,0.995117188
100,25,10,10.0,1.0,1,1,7,0.994140625
100,25,10,10.0,1.0,1,1,8,0.993164062
100,25,10,10.0,1.0,1,1,9,0.9921875
100,25,10,10.0,1.0,1,1,10,0.991210938
100,25,10,10.0,1.0,1,1,11,0.990234375
100,25,10,10.0,1.0,1,1,12,0.989257812
100,25,10,10.0,1.0,1,1,13,0.98828125
100,25,10,10.0,1.0,1,1,14,0.987304688
100,25,10,10.0,1.0,1,1,15,0.986328125
100,25,10,10.0,1.0,1,1,16,0.985351562
100,25,10,10.0,1.0,1,1,17,0.984375
100,25,10,10.0,1.0,1,1,18,0.983398438
100,25,10,10.0,1.0,1,1,19,0.982421875
100,25,10,10.0,1.0,1,1,20,0.981445312
100,25,10,10.0,1.0,1,1,21,0.98046875
100,25,10,10.0,1.0,1,1,22,0.979492188
100,25,10,10.0,1.0,1,1,23,0.978515625
100,25,10,10.0,1.0,1,1,24,0.977539062
100,25,10,10.0,1.0,1,1,25,0.9765625
